CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2014,468.55,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2014,-117.17,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2014,230.01,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2014,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2014,112.84,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2015,0.71,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2015,-28.76,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2015,-31.29,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2015,113.80,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2015,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2015,82.51,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2015,-0.12,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2015,-84.75,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2015,9.82,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2015,82.51,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2015,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2015,92.33,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2015,-5.22,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2015,2.94,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2015,7.26,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2015,92.33,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2015,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,99.59,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2015,0.53,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2015,-114.17,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2015,-22.96,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2015,99.59,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2015,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2015,76.63,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,0.20,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,-11.96,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,17.65,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,76.63,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,94.28,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,-1.13,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,-20.42,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,-23.22,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2016,94.28,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2016,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2016,71.07,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2016,-1.90,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2016,-48.55,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2016,72.63,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2016,71.07,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2016,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2016,143.70,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2016,-4.65,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2016,-29.66,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2016,-71.84,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2016,143.70,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2016,0.01,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2016,71.87,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,0.25,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,"-1,427.59",IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-18.41,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,71.87,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,53.46,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,-8.97,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,20.62,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,42.43,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,53.46,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,95.89,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,-2.33,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,57.15,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-26.14,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,95.89,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,69.75,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,-1.91,IJC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,-113.21,IJC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,3.09,IJC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,69.75,IJC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,-0.00,IJC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,72.84,IJC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2021,-9.61,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2021,262.46,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2021,8.56,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2021,29.93,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2021,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2021,38.49,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2021,-52.71,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2021,-26.08,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2021,16.62,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2021,38.49,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2021,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2021,55.11,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2021,3.22,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2021,48.02,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2021,-0.07,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2021,55.11,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2021,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2021,55.04,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2021,12.29,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2021,103.32,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2021,6.65,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2021,55.04,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2021,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2021,61.69,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2022,-50.85,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2022,270.61,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2022,-31.64,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2022,61.69,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2022,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2022,30.05,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2022,-12.18,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2022,154.60,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2022,-2.70,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2022,30.05,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2022,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2022,27.35,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2022,-8.24,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2022,-52.56,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2022,-14.59,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2022,27.35,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2022,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2022,12.75,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2022,-413.37,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2022,-27.05,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2022,-1.20,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2022,12.75,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2022,-0.01,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2022,11.54,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2023,9.99,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2023,14.15,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2023,0.63,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2023,11.54,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2023,-0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2023,12.17,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2023,-14.51,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2023,-29.23,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2023,-1.64,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2023,12.17,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2023,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2023,10.53,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2023,-7.57,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2023,-50.15,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2023,-1.18,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2023,10.53,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2023,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2023,9.35,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2023,-180.52,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2023,78.72,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2023,3.56,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2023,9.35,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2023,-0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2023,12.91,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2024,-37.75,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2024,35.14,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2024,20.04,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2024,13.31,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2024,-0.01,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2024,33.34,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2024,-4.07,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2024,361.18,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2024,282.02,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2024,33.34,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2024,-0.40,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2024,314.96,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2024,-17.33,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2024,-151.48,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2024,-292.35,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2024,314.96,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2024,-0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2024,22.60,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,-99.45,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,46.35,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,-28.18,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,43.08,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,14.91,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,29.24,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,-105.72,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-1.26,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,14.91,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,13.65,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,9.95,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,36.05,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,79.72,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,13.65,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,93.36,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2018,50.00,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2018,-5.63,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2018,8.15,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2018,93.36,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2018,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2018,101.51,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2018,55.10,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2018,8.24,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2018,-4.98,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2018,101.51,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2018,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2018,96.54,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2018,11.74,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2018,64.90,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2018,-18.21,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2018,96.54,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2018,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2018,78.32,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2018,-2.06,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2018,6.84,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2018,5.60,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2018,78.32,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2018,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2018,83.93,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2019,3.77,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2019,33.25,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2019,-1.34,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2019,83.93,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2019,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2019,82.59,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2019,-192.86,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2019,162.00,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2019,44.13,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2019,82.59,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2019,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2019,126.72,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2019,-151.96,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2019,145.74,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2019,-87.90,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2019,126.72,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2019,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2019,38.82,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2019,-76.39,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2019,-35.33,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2019,15.08,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2019,38.82,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2019,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2019,53.91,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2020,-292.55,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2020,-6.15,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2020,7.13,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2020,53.91,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2020,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2020,61.04,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2020,-5.32,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2020,-56.60,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2020,-19.84,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2020,61.04,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2020,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2020,41.19,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2020,-72.64,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2020,155.66,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2020,-0.27,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2020,41.19,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2020,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2020,40.92,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,-24.10,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,0.39,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,-11.00,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,40.92,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,29.93,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2014,1.94,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2014,-23.37,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2014,-2.43,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2014,10.79,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2014,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2014,8.36,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2014,-1.28,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2014,-36.86,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2014,0.29,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2014,8.36,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2014,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2014,8.65,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2014,1.37,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2014,28.66,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2014,22.00,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2014,8.65,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2014,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2014,30.65,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2015,-8.79,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2015,-6.29,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2015,-21.17,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2015,30.65,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2015,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2015,9.47,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2015,6.91,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2015,14.51,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2015,3.45,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2015,9.47,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2015,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2015,12.92,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2015,3.54,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2015,41.24,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2015,-4.86,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2015,12.92,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2015,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,8.06,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2015,-4.15,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2015,-10.16,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2015,9.30,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2015,8.06,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2015,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2015,17.36,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,1.14,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,22.41,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,0.30,HDC
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,17.36,HDC
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,HDC
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,17.66,HDC
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,-2.55,HDC
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,49.00,HDC
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,-6.21,HDC
